supplier_id,industry,city,delivery_delay_days,quality_score,fulfilled_orders,cancelled_orders,late_shipments,contract_breaches,rating,reliability_class
GC-SUP-1037,electronics,Coimbatore,2,98.6,84,7,1,1,3.5,0
GC-SUP-1038,construction,Chennai,4,88.5,138,0,5,0,4.1,2
GC-SUP-1039,construction,Erode,3,95.4,77,3,10,1,3.3,0
GC-SUP-1040,construction,Salem,2,74.5,57,1,0,1,1.8,0
GC-SUP-1041,electronics,Salem,9,96.3,469,1,1,0,4.7,2
GC-SUP-1042,agriculture,Coimbatore,1,93.7,284,14,24,1,3.3,0
GC-SUP-1043,agriculture,Salem,9,97.7,448,30,35,2,2.6,0
GC-SUP-1044,packaging,Coimbatore,2,88.9,265,13,9,0,5.0,2
GC-SUP-1045,electronics,Coimbatore,1,60.0,412,15,67,1,1.3,0
GC-SUP-1046,manufacturing,Tiruppur,10,50.7,291,2,35,0,2.6,0
GC-SUP-1047,construction,Salem,9,73.7,193,11,7,2,1.0,0
GC-SUP-1048,construction,Erode,9,81.0,400,9,49,1,2.6,0
GC-SUP-1049,construction,Tiruppur,14,71.1,255,17,42,1,2.7,0
GC-SUP-1050,packaging,Coimbatore,9,88.9,413,28,1,1,3.4,0
GC-SUP-1051,textiles,Tiruppur,13,59.7,303,21,1,2,1.0,0
GC-SUP-1052,textiles,Coimbatore,7,77.7,429,35,33,2,1.0,0
GC-SUP-1053,agriculture,Salem,4,56.0,181,7,35,2,1.0,0
GC-SUP-1054,electronics,Tiruppur,1,70.7,40,0,5,1,1.8,0
GC-SUP-1055,textiles,Coimbatore,2,62.5,424,19,67,1,1.4,0
GC-SUP-1056,packaging,Chennai,0,95.9,141,8,4,2,2.2,0
GC-SUP-1057,textiles,Chennai,0,78.8,448,8,50,0,3.5,1
GC-SUP-1058,packaging,Chennai,12,69.1,100,1,3,1,1.4,0
GC-SUP-1059,electronics,Coimbatore,5,56.5,121,10,12,0,2.8,0
GC-SUP-1060,electronics,Chennai,13,91.4,245,12,40,0,4.4,0
GC-SUP-1061,textiles,Salem,10,51.3,478,40,7,0,2.2,0
GC-SUP-1062,manufacturing,Erode,11,68.7,343,18,35,0,3.5,1
GC-SUP-1063,electronics,Salem,0,89.9,230,2,28,1,3.5,0
GC-SUP-1064,construction,Chennai,4,74.2,247,5,11,2,1.0,0
GC-SUP-1065,packaging,Salem,6,69.3,410,39,69,1,1.9,0
GC-SUP-1066,packaging,Coimbatore,14,97.8,485,35,12,0,4.8,2
GC-SUP-1067,construction,Erode,11,65.5,178,4,3,1,1.8,0
GC-SUP-1068,electronics,Erode,8,84.8,258,10,29,0,3.1,1
GC-SUP-1069,construction,Coimbatore,2,96.3,307,20,54,1,3.1,0
GC-SUP-1070,construction,Coimbatore,12,62.9,106,5,20,0,3.0,0
GC-SUP-1071,packaging,Chennai,6,81.9,354,26,29,2,1.3,0
GC-SUP-1072,packaging,Tiruppur,9,91.3,242,22,28,2,1.2,0
GC-SUP-1073,electronics,Coimbatore,1,63.5,57,5,10,0,3.7,0
GC-SUP-1074,manufacturing,Salem,7,51.8,385,28,77,1,1.3,0
GC-SUP-1075,construction,Tiruppur,11,54.2,462,39,58,0,2.3,0
GC-SUP-1076,packaging,Chennai,10,58.6,14,0,1,1,2.3,0
GC-SUP-1077,agriculture,Tiruppur,1,84.4,233,11,25,0,4.0,1
GC-SUP-1078,agriculture,Salem,11,98.2,373,22,29,2,1.0,0
GC-SUP-1079,agriculture,Tiruppur,11,70.4,208,7,6,0,3.0,1
GC-SUP-1080,construction,Coimbatore,1,70.2,30,1,6,0,3.2,0
GC-SUP-1081,packaging,Chennai,3,80.5,479,39,21,1,2.3,0
GC-SUP-1082,agriculture,Coimbatore,14,79.7,148,4,25,1,1.7,0
GC-SUP-1083,electronics,Salem,8,89.7,48,0,2,1,2.7,0
GC-SUP-1084,textiles,Tiruppur,14,55.8,475,12,71,0,3.1,0
GC-SUP-1085,textiles,Chennai,2,70.0,92,9,0,2,1.0,0
GC-SUP-1086,packaging,Tiruppur,13,50.6,155,0,8,2,1.0,0
GC-SUP-1087,electronics,Erode,3,83.7,438,22,4,0,4.7,2
GC-SUP-1088,agriculture,Coimbatore,1,97.5,16,1,3,2,1.9,0
GC-SUP-1089,manufacturing,Chennai,1,69.6,128,6,15,1,1.7,0
GC-SUP-1090,electronics,Salem,5,94.4,265,2,47,1,2.8,0
GC-SUP-1091,packaging,Coimbatore,0,94.7,141,11,17,0,4.2,1
GC-SUP-1092,packaging,Coimbatore,14,79.9,340,15,3,0,4.0,1
GC-SUP-1093,electronics,Erode,8,55.7,253,2,29,1,1.0,0
GC-SUP-1094,electronics,Tiruppur,7,57.7,313,13,18,0,2.9,0
GC-SUP-1095,packaging,Salem,11,69.1,259,6,19,2,1.0,0
GC-SUP-1096,agriculture,Coimbatore,3,56.7,277,20,16,1,1.4,0
GC-SUP-1097,textiles,Salem,3,53.6,388,9,23,1,1.0,0
GC-SUP-1098,agriculture,Salem,3,74.7,494,25,70,2,1.0,0
GC-SUP-1099,construction,Salem,3,61.5,493,23,64,1,1.9,0
GC-SUP-1000,construction,Salem,9,52.1,493,4,55,1,1.0,0
GC-SUP-1001,agriculture,Chennai,4,86.6,275,5,33,2,1.1,0
GC-SUP-1002,agriculture,Chennai,1,73.6,445,12,58,2,1.0,0
GC-SUP-1003,packaging,Coimbatore,2,56.8,342,33,43,1,1.4,0
GC-SUP-1004,textiles,Coimbatore,7,78.4,224,12,25,1,2.4,0
GC-SUP-1005,electronics,Salem,8,78.0,140,6,1,1,3.3,0
GC-SUP-1006,agriculture,Salem,1,77.9,437,19,55,2,1.1,0
GC-SUP-1007,manufacturing,Erode,7,92.7,288,8,9,0,4.2,2
GC-SUP-1008,electronics,Tiruppur,2,64.0,380,7,10,1,1.2,0
GC-SUP-1009,electronics,Salem,11,54.9,499,36,2,0,2.6,0
GC-SUP-1010,agriculture,Tiruppur,1,69.0,410,24,75,2,1.0,0
GC-SUP-1011,agriculture,Coimbatore,12,75.2,435,31,11,1,2.7,0
GC-SUP-1012,agriculture,Chennai,4,64.3,377,37,49,0,2.7,0
GC-SUP-1013,manufacturing,Tiruppur,3,88.5,230,21,10,1,2.8,0
GC-SUP-1014,electronics,Salem,6,50.7,444,21,47,1,1.3,0
GC-SUP-1015,electronics,Chennai,1,91.9,284,23,49,0,4.7,0
GC-SUP-1016,textiles,Coimbatore,14,78.7,451,30,36,2,1.0,0
GC-SUP-1017,agriculture,Chennai,8,84.4,436,40,64,1,3.2,0
GC-SUP-1018,agriculture,Coimbatore,14,85.8,221,15,33,0,4.4,1
GC-SUP-1019,electronics,Coimbatore,2,74.5,46,3,4,1,2.3,0
GC-SUP-1020,electronics,Chennai,7,80.2,187,1,19,0,3.3,1
GC-SUP-1021,agriculture,Salem,11,96.7,305,18,53,0,4.5,0
GC-SUP-1022,electronics,Erode,1,91.3,435,24,43,0,4.1,1
GC-SUP-1023,packaging,Erode,2,68.1,61,6,3,1,1.8,0
GC-SUP-1024,packaging,Chennai,7,54.8,85,5,13,1,1.3,0
GC-SUP-1025,packaging,Coimbatore,4,93.0,207,14,40,2,2.3,0
GC-SUP-1026,manufacturing,Tiruppur,11,62.9,409,37,39,0,3.9,0
GC-SUP-1027,agriculture,Tiruppur,11,62.9,304,29,36,2,1.0,0
GC-SUP-1028,construction,Salem,6,96.3,130,11,23,0,4.3,0
GC-SUP-1029,construction,Salem,3,85.9,454,26,32,0,4.5,2
GC-SUP-1030,construction,Salem,1,74.7,452,4,17,0,4.2,1
GC-SUP-1031,construction,Salem,3,94.0,385,17,0,0,4.9,2
GC-SUP-1032,electronics,Erode,12,64.2,349,29,62,1,1.9,0
GC-SUP-1033,agriculture,Salem,6,61.7,146,9,18,2,1.0,0
GC-SUP-1034,textiles,Erode,11,56.4,351,32,57,0,2.5,0
GC-SUP-1035,textiles,Tiruppur,2,89.6,365,31,46,2,1.5,0
GC-SUP-1036,packaging,Erode,13,57.7,139,11,18,2,1.0,0
GC-SUP-1037,construction,Erode,3,98.3,125,6,21,1,3.3,0
GC-SUP-1038,construction,Erode,5,77.9,276,23,11,1,2.7,0
GC-SUP-1039,construction,Coimbatore,9,66.6,236,19,11,0,3.2,1
GC-SUP-1040,electronics,Salem,1,82.2,319,23,15,1,2.9,0
GC-SUP-1041,agriculture,Salem,14,51.0,171,17,33,1,1.0,0
GC-SUP-1042,packaging,Salem,3,52.2,260,2,20,2,1.0,0
GC-SUP-1043,electronics,Erode,0,51.3,60,3,2,0,2.2,0
GC-SUP-1044,packaging,Erode,12,73.1,440,25,69,1,2.5,0
GC-SUP-1045,construction,Chennai,1,51.8,253,17,43,2,1.0,0
GC-SUP-1046,textiles,Erode,5,83.2,168,7,19,1,2.6,0
GC-SUP-1047,electronics,Chennai,9,54.5,101,10,15,1,1.2,0
GC-SUP-1048,electronics,Chennai,1,80.0,80,7,16,1,2.3,0
GC-SUP-1049,manufacturing,Coimbatore,2,74.5,66,5,4,0,4.0,1
GC-SUP-1050,agriculture,Erode,4,80.0,39,0,1,1,2.4,0
GC-SUP-1051,agriculture,Salem,3,56.2,94,0,9,2,1.0,0
GC-SUP-1052,construction,Coimbatore,4,87.1,282,2,20,2,1.9,0
GC-SUP-1053,construction,Chennai,5,60.4,241,6,10,0,2.9,0
GC-SUP-1054,agriculture,Chennai,4,77.3,423,38,10,0,4.1,1
GC-SUP-1055,construction,Erode,13,52.2,408,38,34,0,3.4,0
GC-SUP-1056,electronics,Erode,14,61.7,44,0,1,1,1.1,0
GC-SUP-1057,construction,Erode,5,92.3,98,7,1,0,5.0,2
GC-SUP-1058,agriculture,Erode,9,90.0,189,4,5,1,2.6,0
GC-SUP-1059,agriculture,Salem,4,94.1,11,0,0,0,4.8,2
GC-SUP-1060,construction,Salem,9,74.4,446,20,66,1,2.7,0
GC-SUP-1061,construction,Erode,1,59.7,408,23,35,1,2.0,0
GC-SUP-1062,packaging,Chennai,7,80.5,113,9,15,0,4.4,1
GC-SUP-1063,manufacturing,Erode,4,77.0,246,14,7,2,1.5,0
GC-SUP-1064,textiles,Salem,8,56.1,103,9,12,2,1.0,0
GC-SUP-1065,agriculture,Coimbatore,6,98.7,409,32,73,2,1.9,0
GC-SUP-1066,construction,Chennai,10,92.4,40,4,6,1,2.7,0
GC-SUP-1067,agriculture,Erode,10,75.2,350,31,70,1,1.8,0
GC-SUP-1068,electronics,Salem,13,73.2,467,37,49,1,2.7,0
GC-SUP-1069,agriculture,Coimbatore,12,88.3,357,31,23,2,1.0,0
GC-SUP-1070,packaging,Coimbatore,2,96.7,245,13,19,1,3.6,0
GC-SUP-1071,manufacturing,Tiruppur,14,53.6,196,12,21,1,1.3,0
GC-SUP-1072,electronics,Salem,12,98.2,188,17,22,0,4.6,1
GC-SUP-1073,packaging,Coimbatore,4,58.3,418,41,23,0,3.1,0
GC-SUP-1074,construction,Coimbatore,10,87.6,156,11,31,2,1.2,0
GC-SUP-1075,electronics,Salem,11,55.2,331,0,21,2,1.0,0
GC-SUP-1076,electronics,Tiruppur,6,84.8,249,5,49,1,2.7,0
GC-SUP-1077,packaging,Chennai,2,59.7,332,2,64,1,1.7,0
GC-SUP-1078,construction,Coimbatore,9,57.0,113,2,10,1,2.1,0
GC-SUP-1079,agriculture,Salem,6,84.3,126,1,10,0,3.3,2
GC-SUP-1080,construction,Chennai,13,98.8,393,35,53,1,3.6,0
GC-SUP-1081,construction,Salem,12,93.0,343,2,23,2,1.2,0
GC-SUP-1082,manufacturing,Coimbatore,8,60.0,86,1,11,0,2.6,0
GC-SUP-1083,electronics,Coimbatore,8,78.5,179,13,26,2,1.1,0
GC-SUP-1084,packaging,Chennai,6,55.8,440,25,7,2,1.0,0
GC-SUP-1085,textiles,Coimbatore,0,64.9,12,0,0,1,1.6,0
GC-SUP-1086,agriculture,Chennai,0,84.5,237,21,10,2,1.0,0
GC-SUP-1087,packaging,Tiruppur,6,89.7,150,5,23,1,2.6,0
GC-SUP-1088,textiles,Salem,0,85.3,47,1,8,1,2.7,0
GC-SUP-1089,manufacturing,Tiruppur,1,61.1,39,2,2,2,1.0,0
GC-SUP-1090,packaging,Tiruppur,1,86.1,164,15,4,0,5.0,2
GC-SUP-1091,electronics,Tiruppur,1,92.6,155,8,21,0,4.5,1
GC-SUP-1092,packaging,Erode,8,63.5,80,1,14,0,2.9,0
GC-SUP-1093,packaging,Coimbatore,13,78.9,249,18,3,2,1.0,0
GC-SUP-1094,electronics,Coimbatore,5,64.8,147,5,9,1,1.8,0
GC-SUP-1095,electronics,Chennai,1,94.0,471,38,38,0,4.5,1
GC-SUP-1096,manufacturing,Chennai,1,53.3,39,3,6,0,2.8,0
GC-SUP-1097,packaging,Salem,8,91.9,466,22,70,2,1.2,0
GC-SUP-1098,construction,Chennai,8,50.8,464,22,24,2,1.0,0
GC-SUP-1099,textiles,Tiruppur,1,89.4,363,31,64,2,1.7,0
GC-SUP-1000,electronics,Erode,0,56.4,92,7,8,1,1.9,0
GC-SUP-1001,manufacturing,Coimbatore,0,89.9,329,18,7,1,3.7,0
GC-SUP-1002,textiles,Erode,4,82.1,299,11,38,1,2.1,0
GC-SUP-1003,manufacturing,Erode,14,59.3,192,8,27,1,1.2,0
GC-SUP-1004,packaging,Chennai,6,58.1,232,18,32,1,1.9,0
GC-SUP-1005,construction,Chennai,12,95.5,235,2,31,0,4.7,1
GC-SUP-1006,agriculture,Tiruppur,1,59.5,424,26,63,1,1.5,0
GC-SUP-1007,agriculture,Chennai,4,53.2,386,0,19,1,1.3,0
GC-SUP-1008,manufacturing,Erode,8,82.2,326,14,13,0,4.2,2
GC-SUP-1009,agriculture,Coimbatore,9,93.3,444,38,39,2,1.6,0
GC-SUP-1010,manufacturing,Tiruppur,8,60.3,63,3,2,0,2.7,0
GC-SUP-1011,electronics,Erode,0,57.3,333,24,64,2,1.0,0
GC-SUP-1012,manufacturing,Coimbatore,12,61.1,181,0,16,2,1.0,0
GC-SUP-1013,agriculture,Salem,8,55.3,127,12,11,1,1.7,0
GC-SUP-1014,electronics,Tiruppur,6,83.2,158,6,7,2,1.2,0
GC-SUP-1015,packaging,Tiruppur,11,53.9,323,7,50,2,1.0,0
GC-SUP-1016,construction,Salem,0,69.3,485,16,22,1,2.2,0
GC-SUP-1017,textiles,Salem,6,83.7,415,36,33,0,4.4,2
GC-SUP-1018,textiles,Tiruppur,7,73.7,26,2,4,1,1.9,0
GC-SUP-1019,electronics,Erode,11,82.9,315,28,39,1,2.4,0
GC-SUP-1020,textiles,Coimbatore,13,92.4,440,24,85,2,2.0,0
GC-SUP-1021,packaging,Salem,11,55.5,45,0,8,1,1.5,0
GC-SUP-1022,textiles,Erode,9,52.1,255,9,24,1,1.5,0
GC-SUP-1023,packaging,Erode,8,65.4,377,13,73,1,1.6,0
GC-SUP-1024,electronics,Coimbatore,5,55.0,16,0,3,1,1.0,0
GC-SUP-1025,agriculture,Tiruppur,11,60.1,37,2,3,2,1.0,0
GC-SUP-1026,agriculture,Coimbatore,5,52.3,408,29,67,1,1.0,0
GC-SUP-1027,electronics,Tiruppur,7,73.0,139,7,26,2,1.0,0
GC-SUP-1028,manufacturing,Chennai,0,76.0,414,21,54,0,3.8,1
GC-SUP-1029,packaging,Salem,5,96.2,342,23,61,2,1.8,0
GC-SUP-1030,manufacturing,Tiruppur,9,61.1,498,49,68,0,2.9,0
GC-SUP-1031,textiles,Chennai,4,58.7,214,5,5,2,1.0,0
GC-SUP-1032,electronics,Coimbatore,8,81.7,397,23,20,1,2.0,0
GC-SUP-1033,textiles,Salem,11,71.9,103,3,12,2,1.0,0
GC-SUP-1034,manufacturing,Coimbatore,3,73.0,12,0,1,0,4.1,1
GC-SUP-1035,agriculture,Tiruppur,0,67.0,205,16,17,1,1.9,0
GC-SUP-1036,agriculture,Tiruppur,14,72.0,310,24,57,2,1.0,0
GC-SUP-1037,manufacturing,Coimbatore,10,78.1,281,4,50,1,2.6,0
GC-SUP-1038,construction,Tiruppur,8,65.0,217,20,3,2,1.0,0
GC-SUP-1039,textiles,Erode,9,84.5,155,8,4,0,4.6,2
GC-SUP-1040,agriculture,Chennai,3,64.8,476,2,54,1,2.4,0
GC-SUP-1041,manufacturing,Erode,5,58.5,116,11,15,2,1.0,0
GC-SUP-1042,electronics,Chennai,1,82.2,145,3,7,2,1.4,0
GC-SUP-1043,construction,Coimbatore,0,92.7,385,21,17,0,4.0,2
GC-SUP-1044,agriculture,Coimbatore,9,72.5,388,25,53,2,1.0,0
GC-SUP-1045,textiles,Chennai,14,85.9,75,0,0,2,1.0,0
GC-SUP-1046,textiles,Coimbatore,0,87.4,143,10,3,2,1.0,0
GC-SUP-1047,packaging,Chennai,12,78.8,118,6,17,2,1.1,0
GC-SUP-1048,manufacturing,Coimbatore,8,59.6,97,7,8,2,1.0,0
GC-SUP-1049,packaging,Chennai,12,77.7,488,14,52,0,3.5,1
GC-SUP-1050,textiles,Salem,14,62.8,134,0,0,2,1.0,0
GC-SUP-1051,packaging,Coimbatore,14,65.6,377,16,72,0,3.7,0
GC-SUP-1052,construction,Salem,8,87.7,380,20,44,0,4.4,1
GC-SUP-1053,packaging,Tiruppur,9,78.0,244,1,15,0,4.1,1
GC-SUP-1054,textiles,Coimbatore,9,74.3,323,20,6,0,3.5,1
GC-SUP-1055,electronics,Coimbatore,5,97.8,84,1,4,1,3.7,0
GC-SUP-1056,textiles,Salem,9,98.1,438,31,68,2,1.9,0
GC-SUP-1057,electronics,Erode,2,74.0,232,21,26,0,3.3,1
GC-SUP-1058,agriculture,Erode,2,92.1,297,20,47,0,4.5,0
GC-SUP-1059,manufacturing,Chennai,6,95.3,275,22,4,2,2.4,0
GC-SUP-1060,packaging,Salem,10,64.6,491,2,49,0,3.3,0
GC-SUP-1061,construction,Erode,5,82.9,243,20,36,2,1.4,0
GC-SUP-1062,agriculture,Coimbatore,3,69.8,81,5,10,1,1.8,0
GC-SUP-1063,textiles,Chennai,0,54.9,314,15,40,2,1.0,0
GC-SUP-1064,agriculture,Chennai,12,74.4,273,13,17,1,2.6,0
GC-SUP-1065,manufacturing,Erode,12,96.3,241,10,16,0,4.2,2
GC-SUP-1066,packaging,Chennai,9,73.4,30,1,1,0,3.3,1
GC-SUP-1067,packaging,Chennai,7,50.3,145,11,13,2,1.0,0
GC-SUP-1068,manufacturing,Chennai,12,82.5,229,13,26,0,3.9,1
GC-SUP-1069,manufacturing,Salem,10,76.1,371,36,9,1,2.4,0
GC-SUP-1070,textiles,Erode,3,75.7,366,35,6,1,2.1,0
GC-SUP-1071,packaging,Tiruppur,12,76.0,173,8,22,0,4.3,1
GC-SUP-1072,packaging,Coimbatore,11,63.0,51,0,6,2,1.0,0
GC-SUP-1073,electronics,Chennai,7,58.5,441,7,0,1,1.0,0
GC-SUP-1074,construction,Coimbatore,9,86.3,379,30,1,0,3.6,2
GC-SUP-1075,textiles,Coimbatore,10,94.2,183,10,34,0,5.0,0
GC-SUP-1076,agriculture,Chennai,4,93.1,242,0,43,1,3.1,0
GC-SUP-1077,electronics,Coimbatore,10,62.9,65,6,2,2,1.0,0
GC-SUP-1078,packaging,Erode,10,85.0,471,0,23,0,3.7,2
GC-SUP-1079,agriculture,Chennai,1,51.3,52,2,4,2,1.0,0
GC-SUP-1080,packaging,Erode,7,84.8,446,15,43,0,3.7,1
GC-SUP-1081,construction,Tiruppur,2,67.0,217,1,12,0,2.3,1
GC-SUP-1082,manufacturing,Chennai,0,56.7,491,21,29,2,1.0,0
GC-SUP-1083,packaging,Tiruppur,7,64.6,24,0,4,1,2.0,0
GC-SUP-1084,electronics,Tiruppur,3,88.1,100,3,3,1,2.9,0
GC-SUP-1085,electronics,Chennai,2,56.1,228,20,16,1,1.3,0
GC-SUP-1086,electronics,Coimbatore,11,84.9,90,5,4,1,3.6,0
GC-SUP-1087,textiles,Chennai,11,87.8,409,39,75,0,4.5,0
GC-SUP-1088,packaging,Coimbatore,12,58.7,332,31,22,0,2.9,0
GC-SUP-1089,manufacturing,Erode,5,74.0,331,10,17,1,1.9,0
GC-SUP-1090,packaging,Erode,11,52.8,57,0,8,2,1.0,0
GC-SUP-1091,textiles,Salem,4,55.7,329,23,44,1,2.2,0
GC-SUP-1092,manufacturing,Chennai,9,69.0,265,25,48,2,1.0,0
GC-SUP-1093,agriculture,Erode,14,98.7,478,39,42,0,5.0,1
GC-SUP-1094,textiles,Chennai,6,62.8,180,4,5,1,1.6,0
GC-SUP-1095,textiles,Tiruppur,2,73.6,295,0,28,1,2.3,0
GC-SUP-1096,construction,Erode,7,95.5,453,33,86,2,1.9,0
GC-SUP-1097,textiles,Salem,9,54.9,289,2,57,0,2.6,0
GC-SUP-1098,agriculture,Coimbatore,6,85.9,336,8,59,2,1.8,0
GC-SUP-1099,construction,Erode,10,50.3,325,22,52,0,2.2,0
GC-SUP-1000,construction,Tiruppur,9,58.3,333,17,29,0,2.8,0
GC-SUP-1001,packaging,Coimbatore,1,82.3,391,22,60,2,1.1,0
GC-SUP-1002,packaging,Coimbatore,4,70.4,32,2,0,2,1.0,0
GC-SUP-1003,manufacturing,Erode,7,80.3,299,24,41,0,4.1,1
GC-SUP-1004,construction,Tiruppur,5,59.7,355,25,3,0,2.9,0
GC-SUP-1005,textiles,Tiruppur,0,86.7,139,8,22,1,2.4,0
GC-SUP-1006,textiles,Chennai,13,68.7,312,19,23,0,3.6,1
GC-SUP-1007,electronics,Tiruppur,1,67.5,61,3,0,2,1.0,0
GC-SUP-1008,electronics,Tiruppur,10,57.5,366,27,8,2,1.0,0
GC-SUP-1009,manufacturing,Salem,7,50.7,32,0,4,1,1.0,0
GC-SUP-1010,packaging,Coimbatore,8,77.1,396,18,33,1,2.0,0
GC-SUP-1011,electronics,Chennai,2,84.8,480,16,15,1,3.1,0
GC-SUP-1012,textiles,Coimbatore,12,58.5,74,5,13,1,1.6,0
GC-SUP-1013,agriculture,Chennai,0,98.1,476,35,90,0,4.9,0
GC-SUP-1014,electronics,Chennai,2,97.9,404,8,5,1,3.3,0
GC-SUP-1015,textiles,Tiruppur,6,94.6,160,0,29,0,4.7,0
GC-SUP-1016,manufacturing,Tiruppur,6,50.8,261,4,34,1,1.0,0
GC-SUP-1017,textiles,Salem,8,52.0,239,13,36,2,1.0,0
GC-SUP-1018,textiles,Salem,9,85.3,390,35,7,0,4.4,2
GC-SUP-1019,textiles,Tiruppur,12,90.0,138,6,22,0,4.5,0
GC-SUP-1020,textiles,Salem,12,51.7,288,11,37,0,2.9,0
GC-SUP-1021,agriculture,Erode,3,58.0,423,12,57,2,1.0,0
GC-SUP-1022,agriculture,Salem,7,91.8,451,1,88,1,2.6,0
GC-SUP-1023,electronics,Erode,10,93.9,226,14,37,0,5.0,0
GC-SUP-1024,packaging,Erode,10,87.7,324,29,53,1,3.0,0
GC-SUP-1025,manufacturing,Tiruppur,4,77.6,13,1,2,0,4.8,0
GC-SUP-1026,packaging,Salem,9,95.7,63,5,5,1,2.5,0
GC-SUP-1027,agriculture,Erode,13,94.7,34,2,2,1,3.3,0
GC-SUP-1028,packaging,Coimbatore,9,75.6,450,21,74,0,4.4,0
GC-SUP-1029,electronics,Salem,8,85.4,262,3,50,1,2.7,0
GC-SUP-1030,manufacturing,Erode,1,84.6,339,13,35,2,1.0,0
GC-SUP-1031,manufacturing,Erode,2,75.6,371,18,46,2,1.2,0
GC-SUP-1032,agriculture,Erode,14,88.3,227,10,17,2,1.0,0
GC-SUP-1033,agriculture,Tiruppur,2,64.8,236,11,22,1,1.2,0
GC-SUP-1034,electronics,Chennai,2,50.0,297,8,33,1,1.0,0
GC-SUP-1035,packaging,Erode,2,95.1,201,15,1,0,4.8,2
GC-SUP-1036,packaging,Tiruppur,9,72.5,31,3,4,1,2.3,0
GC-SUP-1037,electronics,Erode,5,96.5,388,24,57,2,1.1,0
GC-SUP-1038,electronics,Coimbatore,11,70.4,148,10,5,0,3.2,1
GC-SUP-1039,packaging,Erode,0,81.4,189,2,6,1,2.6,0
GC-SUP-1040,packaging,Erode,2,70.3,11,0,0,1,1.6,0
GC-SUP-1041,electronics,Salem,0,91.2,287,26,53,0,4.3,0
GC-SUP-1042,packaging,Salem,6,50.1,419,15,39,1,1.0,0
GC-SUP-1043,packaging,Chennai,7,70.3,27,2,3,0,2.8,1
GC-SUP-1044,packaging,Coimbatore,5,98.6,338,14,63,1,4.9,0
GC-SUP-1045,packaging,Coimbatore,1,59.7,205,12,37,2,1.0,0
GC-SUP-1046,construction,Coimbatore,12,62.8,191,15,6,0,2.6,0
GC-SUP-1047,packaging,Salem,2,85.4,100,4,17,0,4.1,0
GC-SUP-1048,manufacturing,Salem,10,97.6,199,2,26,2,2.6,0
GC-SUP-1049,agriculture,Salem,7,97.9,178,2,23,1,3.5,0
GC-SUP-1050,textiles,Salem,8,72.7,228,15,2,0,3.8,1
GC-SUP-1051,construction,Salem,7,69.1,472,5,47,0,3.4,1
GC-SUP-1052,agriculture,Coimbatore,5,62.0,92,9,6,0,2.5,0
GC-SUP-1053,agriculture,Tiruppur,3,94.1,299,0,12,1,2.7,0
GC-SUP-1054,agriculture,Coimbatore,11,83.2,386,22,23,2,1.4,0
GC-SUP-1055,manufacturing,Erode,9,97.4,342,20,0,2,2.0,0
GC-SUP-1056,packaging,Erode,12,60.2,417,14,4,2,1.0,0
GC-SUP-1057,construction,Coimbatore,14,82.3,194,10,28,1,2.7,0
GC-SUP-1058,textiles,Tiruppur,7,77.2,233,7,44,2,1.0,0
GC-SUP-1059,packaging,Tiruppur,11,96.4,133,1,3,0,5.0,2
GC-SUP-1060,agriculture,Erode,5,77.5,246,17,2,0,3.5,1
GC-SUP-1061,electronics,Tiruppur,10,61.7,257,23,3,2,1.0,0
GC-SUP-1062,agriculture,Chennai,6,57.9,298,8,11,1,1.5,0
GC-SUP-1063,electronics,Chennai,7,78.9,150,12,25,1,1.9,0
GC-SUP-1064,construction,Coimbatore,9,83.8,165,14,13,1,2.4,0
GC-SUP-1065,electronics,Salem,12,82.3,226,16,0,1,3.1,0
GC-SUP-1066,textiles,Salem,4,91.0,42,4,7,0,4.5,0
GC-SUP-1067,agriculture,Tiruppur,8,55.8,144,3,28,0,2.4,0
GC-SUP-1068,packaging,Chennai,7,95.2,346,32,17,0,4.7,2
GC-SUP-1069,packaging,Chennai,3,62.6,386,11,14,0,2.7,0
GC-SUP-1070,construction,Tiruppur,4,52.5,437,0,56,2,1.0,0
GC-SUP-1071,manufacturing,Erode,9,67.8,13,1,2,2,1.0,0
GC-SUP-1072,packaging,Erode,4,69.4,257,22,20,2,1.0,0
GC-SUP-1073,electronics,Salem,2,72.3,382,13,70,1,1.5,0
GC-SUP-1074,manufacturing,Tiruppur,14,66.4,104,0,20,0,3.0,0
GC-SUP-1075,textiles,Tiruppur,4,70.9,137,3,22,0,3.6,0
GC-SUP-1076,agriculture,Chennai,14,86.2,57,3,3,0,4.7,2
GC-SUP-1077,electronics,Erode,9,77.0,326,26,18,0,4.2,1
GC-SUP-1078,manufacturing,Chennai,9,86.4,254,9,21,2,1.4,0
GC-SUP-1079,construction,Coimbatore,13,54.0,157,2,6,2,1.0,0
GC-SUP-1080,manufacturing,Tiruppur,4,58.6,102,6,3,0,2.7,0
GC-SUP-1081,electronics,Erode,9,70.5,64,2,0,1,2.1,0
GC-SUP-1082,textiles,Tiruppur,11,55.2,385,14,3,0,2.9,0
GC-SUP-1083,construction,Erode,8,80.1,383,27,9,0,4.2,2
GC-SUP-1084,electronics,Tiruppur,0,92.8,259,25,33,1,2.9,0
GC-SUP-1085,electronics,Salem,11,96.5,400,7,74,1,3.4,0
GC-SUP-1086,textiles,Salem,8,78.1,195,0,17,0,3.0,1
GC-SUP-1087,manufacturing,Coimbatore,2,77.4,390,14,21,1,2.7,0
