city,population,waste_generation,industry_count,land_price,transport_score,recyclers_count,roi_prediction
Erode,7223811.8,674.2,1176,36260.3,7.8,5,216.7
Salem,7626884.0,10605.3,520,22156.3,5.5,12,1327.91
Salem,6543018.7,9332.4,358,18082.0,8.3,2,7013.63
Tiruppur,1314865.8,5717.1,92,34639.4,9.4,13,657.57
Tiruppur,3750065.2,13599.2,802,43859.2,4.3,11,1855.11
Salem,4819328.5,6073.4,382,44770.5,6.9,12,756.92
Chennai,707120.4,12194.3,56,15146.7,8.0,14,1306.76
Salem,7117021.4,2389.1,288,13281.0,2.8,10,359.58
Erode,7921724.6,1914.4,373,43609.5,4.8,7,405.5
Chennai,6630218.0,11214.2,548,19407.8,9.8,14,1205.12
Erode,5535881.1,3710.3,968,21865.2,9.1,11,513.68
Salem,6664380.4,5754.4,745,20740.6,2.3,13,667.14
Tiruppur,6069448.9,12749.5,1161,21811.9,9.6,9,2136.7
Salem,7268401.5,3587.1,820,24316.8,7.1,1,5438.7
Coimbatore,2157994.0,6944.1,822,42153.9,2.8,6,1737.29
Salem,6637006.8,14797.7,161,15559.0,9.1,1,22213.44
Coimbatore,4609257.2,10668.7,132,42351.8,7.0,6,2659.34
Erode,876266.3,13253.0,1053,23773.7,5.4,3,6652.09
Tiruppur,7956303.4,1845.3,117,43153.4,3.2,12,225.38
Erode,5943272.6,11159.7,71,18070.5,2.2,11,1519.85
Erode,3203650.4,6125.1,762,24563.4,8.8,14,660.4
Salem,4951758.2,658.5,428,31767.0,5.1,13,75.77
Tiruppur,5421750.7,12758.9,484,6890.9,8.5,6,3200.44
Chennai,1897301.9,10843.6,111,4598.5,5.2,3,5428.52
Salem,2742020.4,11095.0,834,33730.7,9.3,9,1854.56
Erode,586672.1,10547.3,720,8205.0,4.0,2,7945.2
Salem,3405236.3,7572.6,939,37862.3,2.5,1,11385.93
Salem,4774585.4,11296.6,402,27996.2,4.6,14,1210.38
Erode,5997272.5,1588.6,1040,3923.2,5.4,9,277.54
Tiruppur,1714814.6,12593.3,307,11121.6,9.8,10,1893.27
Chennai,2778961.0,11179.6,449,15926.5,3.8,14,1199.7
Chennai,6106746.8,7863.3,1037,38575.8,8.2,8,1481.28
Chennai,3360787.2,12504.4,592,17825.3,3.0,1,18790.65
Erode,7673815.6,11697.8,802,20648.9,6.6,4,4402.18
Erode,3534438.7,2493.4,698,10238.6,9.5,4,955.65
Coimbatore,4462992.4,2016.5,835,16103.2,6.2,14,221.26
Chennai,6326467.6,12938.7,524,44624.5,5.1,14,1384.93
Tiruppur,6220676.2,1983.8,666,36306.0,2.6,14,212.76
Chennai,5135381.1,1555.0,246,6663.1,7.5,13,182.31
Tiruppur,6059481.9,13849.3,1014,31443.1,5.6,14,1488.01
Tiruppur,3052081.0,229.8,538,13152.7,7.7,1,399.06
Coimbatore,6852489.5,5052.8,941,16446.1,7.9,12,639.01
Tiruppur,7186391.1,1257.1,116,5936.9,1.5,5,378.14
Erode,1081085.5,10756.6,632,8391.4,4.2,5,3239.18
Erode,7445460.3,12023.0,122,34194.7,6.2,2,9000.0
Tiruppur,1967358.1,2594.8,956,12526.3,1.0,14,283.31
Salem,5172027.9,6785.1,631,40228.5,5.1,6,1696.34
Erode,3409513.1,7650.4,423,33991.7,3.8,9,1273.68
Chennai,7337026.4,6846.6,765,9250.1,7.8,8,1294.42
Salem,4651137.2,4564.9,226,38869.9,5.7,7,973.17
Erode,4900750.7,9963.1,363,33745.2,1.3,2,7458.94
Chennai,7131279.9,11858.1,712,3838.4,2.8,1,17860.38
Erode,7644514.0,13768.2,1040,34068.6,2.9,8,2587.26
Erode,6534100.2,12367.7,902,16355.2,1.3,11,1692.14
Coimbatore,3842944.1,12311.4,219,42200.5,9.9,4,4609.82
Coimbatore,7124512.6,1553.1,423,43614.8,2.0,8,286.48
Coimbatore,5689485.6,13373.5,499,13879.4,6.8,11,1827.83
Coimbatore,3667354.1,3949.6,151,44390.0,3.3,6,977.04
Chennai,6616568.3,9379.4,552,26694.1,9.1,14,1007.33
Chennai,3685138.7,6469.0,465,7417.0,3.0,10,974.57
Salem,7654295.0,4322.7,1158,9509.5,7.0,14,471.8
Tiruppur,3279973.0,4114.8,164,24331.1,3.8,14,439.53
Chennai,5926417.7,5115.2,532,13123.0,7.5,7,1103.73
Coimbatore,2372375.7,14134.7,971,4854.2,2.7,11,1936.27
Tiruppur,568812.5,11479.4,1183,40729.2,1.3,8,2157.55
Chennai,5563620.6,3797.3,947,35657.6,2.4,3,1909.27
Salem,2862994.1,6548.1,231,3435.6,4.6,2,4927.27
Tiruppur,6093482.8,2960.2,619,3004.0,2.6,8,563.17
Coimbatore,1925283.6,11635.5,949,44601.5,3.7,2,8735.91
Chennai,538003.4,6246.1,577,17187.1,2.9,8,1175.33
Coimbatore,2403115.4,1689.5,361,6003.1,3.8,6,428.59
Tiruppur,4352560.9,8903.9,626,29738.6,6.2,7,1911.53
Salem,4185017.1,11777.6,912,22662.8,1.1,3,5905.4
Tiruppur,6654861.4,11744.9,61,12608.3,4.9,14,1258.24
Tiruppur,7999035.8,9733.8,184,25352.6,6.1,10,1458.98
Erode,3769618.6,1481.3,262,21656.2,1.6,11,200.95
Tiruppur,849810.9,3907.4,926,33797.8,5.4,7,843.6
Chennai,5126373.9,6289.3,203,24350.5,4.6,2,4710.72
Chennai,6284429.1,13512.6,921,40875.5,1.3,2,10141.91
Chennai,5593665.5,1608.4,329,2012.3,5.6,3,820.32
Tiruppur,926293.0,10823.9,777,8895.2,3.1,6,2717.79
Erode,4887454.8,7371.2,1013,40771.8,4.9,8,1386.7
Coimbatore,3416273.9,12793.8,78,38822.5,7.3,5,3829.28
Erode,665120.9,3335.9,1127,44507.9,7.9,12,421.25
Chennai,2531293.7,3807.0,1179,41391.2,5.5,6,960.82
Coimbatore,2607108.7,7939.7,467,7297.3,4.4,12,996.41
Salem,5390831.4,12933.2,32,7358.3,5.3,8,2425.86
Coimbatore,669989.9,13855.6,195,38541.5,1.5,13,1594.71
Salem,5354282.9,12740.7,353,18622.0,2.8,3,6373.0
Erode,1096188.1,11448.7,1007,39175.3,3.8,13,1323.75
Chennai,6165065.1,10874.8,554,14089.5,9.9,8,2046.74
Coimbatore,5059040.1,7297.3,1027,7220.9,1.9,5,2208.18
Salem,4891025.2,14029.9,61,44409.6,1.1,4,5241.54
Salem,4370846.4,4094.8,721,42055.9,6.0,11,559.2
Salem,3003736.4,5051.2,938,4141.9,7.7,5,1537.85
Salem,2183710.2,14234.4,760,43377.6,3.3,12,1779.36
Erode,7861277.7,14205.5,760,15655.0,2.3,13,1643.16
Chennai,5787703.2,14713.0,1082,33603.0,3.3,7,3160.29
Chennai,952591.3,1590.0,802,40625.6,5.0,6,400.26
Salem,1912102.6,1185.3,309,13727.1,6.9,7,257.94
Coimbatore,5619289.4,1572.6,78,29712.6,9.4,12,195.03
Tiruppur,1244451.1,12821.5,134,11263.1,8.5,10,1925.28
Erode,5266122.6,1767.0,645,38388.6,3.1,1,2649.16
Erode,1013801.0,13477.6,556,11562.6,6.2,4,5067.63
Salem,5460111.5,9199.4,322,16166.5,4.7,2,6907.69
Salem,4977965.2,5259.6,1118,16952.6,9.7,13,615.49
Salem,1832756.1,14928.7,864,19572.4,8.4,2,11234.91
Erode,3979599.1,4284.5,50,23507.3,1.4,4,1597.43
Chennai,6415621.1,12387.5,228,38079.9,7.5,9,2061.55
Tiruppur,1627987.0,5938.6,893,14799.5,7.5,8,1124.24
Erode,3593616.5,14134.8,1062,24468.2,6.4,10,2128.19
Tiruppur,3375203.9,8387.9,612,32810.7,7.1,14,900.18
Salem,1444568.1,3000.7,418,25621.8,6.4,5,902.83
Coimbatore,1326833.7,4181.7,446,37940.8,2.7,11,568.23
Erode,1468052.5,3652.2,306,5050.3,6.4,1,5521.07
Chennai,6515873.4,11804.6,663,37315.5,6.7,1,17722.2
Coimbatore,865586.4,11927.7,266,12165.4,5.1,13,1377.82
Chennai,3284262.0,7929.2,273,25361.6,8.5,10,1190.0
Tiruppur,7274908.3,14980.7,1160,34379.0,7.6,5,4508.98
Erode,1926154.0,10220.2,792,26151.5,7.6,13,1183.37
Erode,7845318.6,2822.8,374,43218.8,5.2,3,1401.05
Salem,3027373.4,13007.5,281,20443.9,7.9,5,3905.19
Salem,7891065.5,6445.1,674,32893.3,2.1,8,1209.58
Erode,3871496.3,12211.0,246,7570.8,8.8,6,3059.48
Tiruppur,1690822.1,3251.2,605,17666.0,8.6,9,548.03
Salem,2156849.0,6313.2,948,23270.7,2.6,2,4763.56
Tiruppur,1897739.2,5113.4,1168,33238.3,5.3,4,1934.76
Salem,6778019.3,11101.1,831,31387.3,1.2,10,1667.6
Chennai,5219142.3,14920.9,1031,38877.3,1.6,5,4482.44
Erode,5094959.4,12053.1,634,8135.3,2.3,13,1394.98
Coimbatore,3177996.0,12892.7,412,29944.7,7.2,9,2149.5
Erode,1800184.5,2353.1,876,39928.2,1.3,10,354.2
Chennai,5415992.8,11562.6,908,44629.3,1.4,5,3470.05
Erode,3826928.5,6364.7,821,19538.1,4.7,6,1601.12
Chennai,4993978.2,9607.6,79,16777.3,4.8,12,1200.21
Chennai,6429152.6,3676.9,689,36508.6,8.5,7,791.56
Chennai,1633505.0,7566.4,606,38897.4,3.4,14,810.29
Erode,3499314.7,6329.2,346,28848.9,4.2,7,1355.08
Salem,1704401.5,13459.1,443,37472.2,5.9,11,1834.42
Tiruppur,3031616.1,5846.8,427,3133.2,8.4,10,883.61
Chennai,917048.9,12785.3,281,43443.8,4.6,7,2733.59
Erode,2182603.9,14190.4,104,25477.7,1.7,13,1634.68
Tiruppur,1160696.4,12921.0,259,33659.3,3.2,1,19351.27
Erode,3349326.2,2179.8,818,2318.1,4.1,8,420.17
Erode,5376226.5,3154.8,302,31129.7,10.0,11,430.46
Erode,1184318.0,1340.0,360,34932.8,3.1,14,141.92
Tiruppur,7226586.8,4978.3,181,4500.6,8.7,5,1501.39
Tiruppur,5739614.8,5227.2,691,4743.6,8.0,5,1585.66
Chennai,792909.6,11190.0,1079,21949.7,3.2,8,2107.54
Salem,3386388.0,3321.2,776,14325.4,7.6,8,632.17
Salem,6118913.9,962.4,905,21133.6,5.6,2,755.69
Tiruppur,3870775.8,13448.2,1196,36775.8,8.4,1,20247.61
Salem,711732.9,1484.2,213,19250.1,6.1,13,171.58
Coimbatore,5370628.8,3793.9,980,35435.7,3.4,1,5730.0
Chennai,4443657.9,13028.4,535,26439.6,1.5,11,1777.13
Erode,1606029.5,1367.1,437,14221.7,9.1,4,524.46
Erode,5610241.8,13884.7,598,39685.6,2.1,14,1486.78
Coimbatore,6385358.2,12551.7,1021,22040.8,5.1,9,2100.4
Erode,7618835.2,9057.6,431,35316.8,5.0,7,1939.47
Erode,5825780.7,13295.5,611,41857.1,5.5,2,9969.99
Salem,2263776.8,6575.0,1159,24436.7,2.7,11,903.55
Coimbatore,3380112.7,9424.2,852,3757.6,4.2,12,1185.72
Tiruppur,7835504.8,13018.5,1094,5938.5,4.0,10,1963.94
Coimbatore,5872207.5,9241.7,724,40057.3,4.6,10,1387.1
Erode,3540137.1,1651.8,338,7955.8,4.1,9,278.87
Erode,1060095.7,2453.4,580,14573.4,8.8,9,415.54
Chennai,5541809.0,14970.7,1031,11989.9,3.5,4,5636.87
Erode,1840822.2,7766.0,739,42091.1,9.8,1,11673.09
Salem,3526156.1,3786.1,386,41326.0,4.8,3,1883.94
Salem,5394012.2,5711.7,1165,39475.1,5.3,13,663.34
Coimbatore,5894535.4,8322.1,1009,27359.4,7.1,6,2092.39
Salem,5108367.1,2982.8,909,40491.3,7.2,4,1127.29
Chennai,3211666.2,11121.6,251,28561.4,5.7,11,1515.48
Tiruppur,6294735.4,14407.0,959,11215.3,4.1,13,1669.11
Chennai,1223615.1,1233.2,314,14121.4,3.0,4,465.85
Salem,4787822.4,1749.4,398,6912.6,4.4,10,266.54
Coimbatore,2238472.9,6558.1,542,27668.9,1.1,13,756.91
Salem,3835006.0,13987.3,566,30382.8,9.8,4,5252.8
Coimbatore,3135192.6,1956.1,643,9987.6,4.0,2,1496.16
Salem,4159851.2,10898.1,1033,27417.2,5.3,13,1262.64
Salem,6846558.3,6931.5,423,30629.6,3.5,10,1039.03
Coimbatore,3110667.7,3542.8,363,4143.5,1.8,14,382.03
Tiruppur,7157437.5,5127.5,875,32768.9,3.9,14,551.91
Erode,6140332.5,2505.1,1106,13384.3,8.5,9,430.14
Erode,5946819.4,10462.3,874,4515.8,5.9,8,1974.06
Erode,3189582.9,13466.2,880,22477.6,2.5,3,6750.32
Chennai,1087913.2,507.3,946,14864.1,3.7,5,167.79
Coimbatore,7389067.5,6402.0,188,9014.6,5.1,6,1603.61
Chennai,4343919.8,9124.5,651,10242.7,9.3,5,2752.79
Salem,3617011.0,1682.5,246,21621.3,4.8,9,280.23
Chennai,3212213.4,4281.4,885,19437.6,3.0,2,3241.19
Erode,1276504.9,13180.1,1062,26622.5,9.1,4,4963.73
Coimbatore,6551510.3,6568.2,609,20540.9,4.5,10,988.8
Erode,4511591.1,10333.1,1195,3710.0,7.4,8,1954.69
Salem,3229013.5,5725.3,45,18368.7,6.4,9,953.12
Tiruppur,1436624.8,2723.4,1190,10942.0,6.9,5,841.25
Tiruppur,524699.2,892.1,583,43002.9,8.6,1,1340.62
Tiruppur,5123442.0,13863.9,1145,23630.3,5.1,11,1898.28
Chennai,6766914.6,5833.6,778,4831.0,1.4,9,980.37
Tiruppur,5348513.9,10368.9,842,27824.0,7.2,3,5202.33
Coimbatore,5501190.1,8191.7,677,9818.4,6.4,7,1765.44
Salem,5000033.5,9235.7,1119,22049.0,1.0,4,3481.25
Salem,1293014.5,559.5,1034,23484.2,6.9,10,92.0
Coimbatore,5646343.4,5072.0,502,39154.3,4.0,10,759.37
Tiruppur,1793787.1,3776.9,1023,36288.6,7.6,9,635.73
Tiruppur,3777680.6,6014.8,310,20160.0,5.4,1,9031.72
Erode,2382884.9,2614.5,32,18069.0,5.8,5,781.83
Salem,1345479.0,1387.2,300,5470.3,9.9,7,304.91
Tiruppur,2965716.2,1556.1,140,19957.0,2.9,12,193.21
Chennai,2903775.5,6507.0,712,31047.2,3.7,10,978.24
Coimbatore,3765949.1,258.6,523,13000.3,1.5,7,59.93
Coimbatore,683234.8,14829.8,1045,18749.7,5.7,13,1717.82
Coimbatore,5057285.0,6907.8,34,10689.5,7.2,6,1728.16
Salem,4679357.1,9784.5,1051,40413.7,6.5,12,1226.99
Tiruppur,4331979.3,7559.4,485,28095.0,8.3,3,3786.77
Erode,2022270.6,12961.9,1000,42699.9,1.6,14,1390.23
Tiruppur,4978432.8,3865.2,1047,17232.3,8.5,9,655.33
Erode,4186086.8,3101.2,811,31926.2,4.9,5,937.27
Coimbatore,5573436.8,2063.3,905,12776.3,4.3,5,634.95
Tiruppur,3474339.2,14088.6,436,31257.9,4.5,14,1509.27
Chennai,7524270.7,2979.5,471,31176.8,8.4,9,498.17
Salem,6508069.4,14156.6,1190,4094.9,3.6,11,1941.67
Chennai,3123524.7,7207.8,504,38938.6,7.3,13,831.52
Chennai,1682256.7,1250.6,102,17352.3,7.8,10,187.89
Erode,984534.9,8042.0,358,8155.6,4.0,5,2419.26
Coimbatore,5017719.1,8899.0,381,33546.7,9.4,7,1907.48
Erode,7339881.5,11569.0,1179,17526.9,5.9,4,4364.25
Chennai,5152571.5,10633.8,66,38455.1,6.6,11,1445.77
Tiruppur,2082599.2,294.4,439,17754.5,5.4,11,42.64
Tiruppur,1273645.0,2590.8,262,24778.2,9.8,2,1948.66
Chennai,7260445.6,899.2,850,2654.3,7.2,5,290.74
Tiruppur,7200174.3,2954.1,1147,29031.1,9.3,12,376.69
Chennai,2128581.2,1777.1,837,33788.6,8.2,8,338.83
Coimbatore,3466541.6,5198.5,31,39420.4,8.1,3,2583.4
Chennai,1191940.1,4038.6,260,5973.3,5.6,11,553.77
Coimbatore,7266004.0,5216.8,1044,18646.2,1.5,2,3948.77
Chennai,3537143.6,8947.5,919,13270.0,9.2,14,965.62
Erode,2518652.3,11362.2,1028,7152.8,3.5,6,2857.32
Chennai,7255134.1,10325.3,833,24488.7,6.2,11,1413.07
Salem,7934718.6,5167.3,451,20741.1,5.8,4,1943.74
Erode,1722994.0,7334.8,511,7822.3,5.0,11,1005.0
Tiruppur,1514820.5,9048.1,1156,35232.3,8.9,8,1706.05
Chennai,4265960.7,7926.8,338,31648.0,9.1,5,2378.54
Coimbatore,1147387.1,11125.6,411,28826.1,7.3,3,5565.77
Salem,6613584.5,8339.8,1160,34821.6,8.8,10,1258.7
Erode,1025823.4,4175.5,636,22104.2,8.6,4,1578.22
Coimbatore,3046775.5,13454.3,567,42774.5,4.8,5,4033.9
Salem,5628854.1,12151.8,70,38412.4,1.5,1,18163.27
Tiruppur,851104.7,4694.7,927,4002.4,10.0,2,3580.86
Salem,6785038.1,3351.5,1038,22729.8,7.6,1,5112.38
Chennai,5232945.0,11405.0,372,19822.5,1.3,14,1222.12
Chennai,2898329.7,5261.4,891,14161.3,2.7,1,7962.36
Chennai,7607730.4,10321.1,481,39145.5,4.1,14,1104.69
Salem,701103.5,2418.8,187,35774.1,2.0,2,1791.17
Erode,3392440.2,1286.0,917,32617.5,2.9,14,140.41
Salem,2013647.1,11330.3,725,6280.0,5.6,2,8537.42
Tiruppur,2852732.3,3096.6,188,15107.7,6.9,7,665.35
Salem,6414633.1,14922.4,754,43530.5,3.1,9,2486.97
Erode,7346613.1,10100.5,552,32521.7,1.7,8,1893.35
Salem,7399206.4,6517.3,568,32668.3,6.1,12,815.74
Erode,4710083.4,9983.1,563,5013.7,3.7,3,5011.27
Salem,757487.3,3212.6,119,35810.6,4.7,6,795.95
Tiruppur,7740113.4,11940.0,866,22313.2,2.8,13,1381.68
Erode,4272004.5,7593.5,543,34024.3,7.6,12,950.25
Salem,5237673.4,8738.8,194,7061.2,9.5,1,13146.77
Erode,667466.2,11775.5,133,23300.9,6.4,4,4413.13
Coimbatore,7133431.1,11556.9,300,37458.5,9.9,11,1575.0
Erode,1388155.2,11025.4,561,26378.0,6.3,8,2070.44
Chennai,6323989.6,14240.9,359,19609.4,9.2,8,2673.76
Erode,5049666.9,2948.7,494,28487.1,9.5,9,494.29
Erode,6733612.0,3034.9,888,15344.2,1.6,9,512.88
Salem,1835119.6,11659.6,714,39732.3,10.0,1,17516.37
Coimbatore,5660278.5,9849.5,989,11310.4,2.0,3,4952.54
Coimbatore,5297337.1,3804.5,566,12032.0,6.7,13,443.29
Salem,1926799.1,6990.3,872,31903.0,7.4,8,1316.84
Chennai,5326516.1,6026.8,232,13706.9,5.1,2,4526.93
Tiruppur,3922247.3,12731.5,298,34635.3,4.9,14,1362.49
Coimbatore,3382772.6,2139.4,457,11656.5,9.1,2,1631.77
Salem,3616223.3,13344.8,352,23375.2,3.1,9,2224.06
Coimbatore,2171891.5,10687.2,376,4208.5,6.5,14,1148.76
Erode,3289103.8,12128.0,267,6535.0,8.2,11,1657.66
Chennai,4465050.8,8046.2,918,29354.2,5.8,9,1346.98
Tiruppur,2263228.4,13200.0,1126,10262.1,3.0,4,4975.63
Coimbatore,2305343.2,5312.6,703,35466.2,3.5,2,3990.3
Coimbatore,5112611.4,1999.4,888,41458.9,1.7,7,430.15
Salem,3679621.3,3575.5,1065,37428.4,2.6,12,450.34
Erode,2955091.6,12442.6,722,17997.2,3.8,11,1701.21
Salem,7079796.4,12581.1,322,18470.9,2.4,10,1887.52
Coimbatore,5041840.1,3791.5,603,24816.0,2.1,5,1141.06
Tiruppur,6752729.1,5847.8,903,16332.7,5.0,9,982.97
Erode,1027157.1,14233.5,1080,18391.2,6.4,2,10721.98
Coimbatore,4953724.1,13819.6,651,6868.7,6.4,9,2311.46
Chennai,3981688.7,5055.6,1015,34948.0,7.0,13,587.64
Coimbatore,3785113.8,2301.5,290,13366.8,4.0,8,433.57
Chennai,704657.4,3606.7,984,19370.1,8.3,1,5498.59
Erode,6041068.4,11297.4,680,20081.9,8.5,12,1416.98
Erode,6604370.8,7872.3,555,16015.9,2.4,11,1076.39
Salem,2530563.6,550.8,562,14611.7,6.9,8,109.67
Salem,5071859.7,10815.6,507,44589.7,5.0,1,16202.54
Salem,6213836.1,5098.5,847,7857.6,4.2,6,1288.57
Tiruppur,5744561.0,2102.8,106,19894.0,5.5,10,314.44
Salem,2329726.1,4429.4,179,17313.1,3.6,1,6640.0
Erode,3792516.6,13321.9,678,34914.7,4.2,11,1817.78
Coimbatore,3115929.4,11420.4,366,18691.3,6.1,14,1225.08
Coimbatore,7368933.1,13862.9,522,33138.8,1.7,2,10393.09
Tiruppur,1839902.4,2356.4,913,14165.9,4.2,6,602.03
Tiruppur,5013573.6,13963.5,253,39589.3,2.0,4,5224.6
Erode,1931004.5,6888.4,156,44556.8,2.2,7,1466.68
Coimbatore,7518595.7,7774.6,1079,7431.3,4.1,3,3923.08
Tiruppur,2541162.6,301.0,371,26353.3,7.2,6,76.82
Tiruppur,4023139.6,4142.2,575,14922.8,3.7,4,1563.42
Coimbatore,5170199.3,3616.0,769,29941.4,8.6,11,497.38
Erode,4833435.9,11008.5,535,13706.8,8.8,14,1183.54
Salem,3771103.2,1940.0,479,11629.8,7.9,12,246.86
Erode,6199752.7,3324.2,859,35695.1,2.8,4,1252.62
Erode,1348228.5,5549.2,573,19932.5,3.0,12,695.99
Erode,5909050.9,5521.9,806,10956.3,8.1,14,597.86
Erode,3748208.8,6783.1,613,27590.0,5.9,8,1275.19
Chennai,4520187.2,7821.1,768,38701.9,5.2,9,1305.47
Erode,3562900.0,7134.7,268,26553.8,5.3,4,2673.59
Salem,2812425.7,9351.1,810,10238.9,3.4,10,1409.91
Chennai,6497861.9,3364.1,83,12283.1,9.0,2,2530.6
Tiruppur,6946756.9,14537.6,994,12887.6,9.3,9,2434.71
Coimbatore,6360758.9,6971.7,472,18600.9,5.0,9,1165.0
Coimbatore,3973969.1,13246.2,776,44125.7,2.1,5,3973.18
Tiruppur,7184697.0,7344.1,1193,6982.3,2.8,14,795.09
Salem,3786706.2,12138.2,915,38254.4,3.6,11,1657.71
Coimbatore,2858905.8,11854.4,898,22798.7,8.5,12,1487.97
Salem,3041322.1,11323.8,607,39900.1,9.3,6,2833.21
Salem,6726680.7,1218.8,577,33077.9,9.6,13,142.57
Salem,689685.6,9122.9,103,20616.7,5.4,2,6836.13
Chennai,7801845.2,1386.8,709,29763.6,2.7,6,350.16
Salem,2382546.3,2848.5,1056,44760.5,6.9,14,308.06
Tiruppur,2844351.9,13683.9,460,43929.4,6.5,11,1864.25
Tiruppur,6241911.8,12320.4,1166,30642.1,9.2,8,2321.03
Salem,4220261.1,3841.9,275,20057.2,2.9,2,2880.11
Erode,5479173.8,1249.5,479,29020.6,7.4,5,377.98
Chennai,2667151.7,8023.4,20,2972.7,6.3,10,1205.32
Coimbatore,6409222.3,707.4,638,33296.2,7.2,1,1083.38
Coimbatore,5462036.6,14310.1,368,12574.8,2.7,12,1790.52
Salem,3148919.3,14832.7,810,8007.5,1.4,4,5579.73
Coimbatore,2711774.4,13601.5,272,31266.8,4.1,11,1852.83
Salem,4711618.0,1030.4,342,27636.4,9.5,9,173.09
Salem,3947986.0,6771.8,135,44135.3,2.3,3,3363.59
Coimbatore,3514971.0,7773.6,494,16843.9,4.4,1,11691.34
Chennai,4365307.5,8124.6,614,23092.6,7.1,5,2445.43
Erode,5634787.5,13777.6,34,43526.5,9.7,8,2577.11
Tiruppur,2866991.3,14467.6,1180,30999.1,2.8,8,2720.89
Erode,1596160.1,12479.3,97,36306.0,4.2,6,3111.81
Coimbatore,6818681.5,13650.5,596,26670.5,3.9,10,2049.57
Coimbatore,1201983.5,4281.4,1167,31828.1,4.5,13,499.3
Tiruppur,7482296.9,14247.1,478,16819.4,7.4,5,4282.15
Erode,3832906.5,7648.9,1070,14419.5,3.4,9,1284.81
Coimbatore,4667723.8,13164.9,864,16369.9,4.2,13,1524.27
Tiruppur,3615110.5,11528.0,114,4726.3,3.7,6,2884.47
Chennai,4413173.3,6371.6,720,18098.5,2.9,9,1067.03
Chennai,6583384.0,2251.3,642,33875.9,7.8,7,485.8
Tiruppur,1926399.0,2019.3,315,9945.9,5.8,7,437.25
Tiruppur,3950090.7,9432.3,471,5179.0,8.3,14,1015.32
Tiruppur,1783937.6,9534.6,23,4788.7,3.4,11,1300.59
Coimbatore,2336664.0,3798.8,91,19231.6,5.3,10,568.74
Chennai,5454170.3,8815.0,183,15595.7,8.5,4,3309.82
Salem,2992022.9,14220.6,377,44441.4,6.6,12,1775.25
Tiruppur,909352.3,8580.1,273,44175.1,6.6,7,1833.19
Tiruppur,6441771.3,1453.6,873,34545.3,9.8,7,319.0
Chennai,755124.1,6522.6,960,12982.1,4.9,5,1974.23
Coimbatore,1225398.8,11207.7,1194,2058.7,6.5,13,1303.82
Salem,2690060.4,9536.0,664,3645.4,8.9,6,2399.01
Coimbatore,4579287.3,2818.9,394,42895.8,5.5,4,1050.34
Chennai,3868539.0,5156.2,359,18393.1,5.7,7,1107.62
Coimbatore,2098421.0,13038.0,777,32564.3,6.9,3,6531.25
Tiruppur,7259506.9,8435.4,682,19342.3,5.2,1,12700.91
Chennai,4571189.1,13618.5,376,23750.8,2.5,6,3404.41
Tiruppur,814145.2,4329.5,1052,18214.6,1.8,4,1642.3
Coimbatore,6140595.8,5532.1,372,25259.6,5.3,3,2767.75
Erode,1274146.9,9321.2,1133,38233.0,9.9,1,14053.4
Salem,3902523.9,10732.7,636,14788.8,9.2,7,2309.29
Coimbatore,6159479.0,10395.6,140,23588.8,8.0,2,7794.17
Erode,2483880.6,2724.9,1155,15553.6,7.5,4,1049.5
Coimbatore,1324669.7,13704.9,178,27912.5,5.7,6,3423.22
Chennai,5806387.8,12242.1,555,9666.6,9.2,1,18431.42
Coimbatore,4084122.5,12257.6,996,26022.1,1.0,4,4609.38
Coimbatore,5672665.1,7289.6,975,33861.1,7.1,10,1098.9
Salem,904794.7,13008.2,238,37114.8,5.2,6,3246.66
Coimbatore,6418613.4,4449.2,358,28167.1,4.1,2,3333.77
Tiruppur,3541971.6,5150.5,104,15975.6,5.8,2,3862.26
Coimbatore,2021793.5,13707.7,1177,28882.0,9.1,12,1721.12
Tiruppur,2154600.0,8083.0,1031,28270.9,1.4,13,936.6
Coimbatore,7390048.8,5835.4,459,42062.5,4.9,12,727.66
Coimbatore,3017640.8,11456.0,565,9538.4,1.8,1,17227.8
Chennai,7038043.2,7762.5,738,11588.4,3.5,4,2926.68
Erode,1438469.1,13717.9,568,42088.6,3.7,13,1581.73
Salem,2859216.8,9500.4,1097,39465.8,1.6,7,2041.01
Coimbatore,7717545.7,419.5,267,40022.3,4.6,12,49.34
Salem,7385356.8,3833.7,639,6552.5,3.0,13,447.06
Erode,4607511.8,10726.4,380,42229.3,8.1,14,1147.95
Salem,1340826.2,10704.1,62,23824.4,1.9,10,1602.15
Tiruppur,5109849.7,10407.2,992,20800.8,9.6,5,3140.41
Salem,5724998.5,3705.2,90,41642.9,9.0,7,787.86
Tiruppur,787304.2,917.8,236,27120.4,6.7,2,684.73
Tiruppur,642741.9,1755.3,926,8787.4,1.2,7,387.46
Erode,7697406.5,8552.8,1162,37132.7,7.0,7,1842.23
Coimbatore,7947560.3,2910.9,536,23089.8,8.5,10,440.35
Tiruppur,1035547.1,1487.7,238,24362.7,9.7,1,2240.7
Tiruppur,7585476.0,4885.0,991,14130.0,1.8,4,1851.14
Coimbatore,3462938.3,13537.6,321,32786.2,5.3,7,2898.8
Salem,1211244.6,13178.1,151,43810.1,7.0,6,3286.56
Salem,1560314.9,10903.8,829,32578.5,4.8,9,1821.13
Erode,2862291.5,4862.3,1052,41260.4,1.7,6,1220.35
